transaction_id,timestamp,user_id,device_id,ip_id,merchant_id,amount,label
tx_009325,2025-04-08 03:15:00,u_01136,d_0475,ip_1738,m_0144,127.69,0
tx_009326,2025-04-08 03:30:00,u_00408,d_0733,ip_0417,m_0269,462.0,0
tx_009327,2025-04-08 03:45:00,u_00207,d_1502,ip_1127,m_0136,73.55,0
tx_009328,2025-04-08 04:00:00,u_01094,d_0951,ip_0339,m_0142,254.7,0
tx_009329,2025-04-08 04:15:00,u_01448,d_0136,ip_0033,m_0062,169.87,0
tx_009330,2025-04-08 04:30:00,u_00260,d_1542,ip_1419,m_0188,129.92,0
tx_009331,2025-04-08 04:45:00,u_01021,d_1333,ip_1061,m_0093,101.6,0
tx_009332,2025-04-08 05:00:00,ring_u_16_7,ring_d_16,ring_ip_16,ring_m_0,1145.13,1
tx_009333,2025-04-08 05:15:00,u_02027,d_1738,ip_0121,m_0280,153.28,0
tx_009334,2025-04-08 05:30:00,ring_u_0_7,ring_d_0,ring_ip_0,ring_m_0,22.43,1
tx_009335,2025-04-08 05:45:00,u_00850,d_1792,ip_1818,m_0090,308.92,0
tx_009336,2025-04-08 06:00:00,u_00979,d_0680,ip_2057,m_0201,86.84,0
tx_009337,2025-04-08 06:15:00,u_02187,d_1662,ip_0250,m_0219,712.15,0
tx_009338,2025-04-08 06:30:00,u_01733,d_1451,ip_0030,m_0181,83.04,0
tx_009339,2025-04-08 06:45:00,u_00684,d_1567,ip_0477,m_0012,372.44,0
tx_009340,2025-04-08 07:00:00,u_01712,d_0984,ip_0221,m_0067,388.86,0
tx_009341,2025-04-08 07:15:00,u_00393,d_0501,ip_1011,m_0038,175.19,0
tx_009342,2025-04-08 07:30:00,ring_u_21_2,ring_d_21,ring_ip_21,ring_m_5,89.89,1
tx_009343,2025-04-08 07:45:00,u_00766,d_1739,ip_0429,m_0093,71.6,0
tx_009344,2025-04-08 08:00:00,u_02481,d_0904,ip_0872,m_0142,88.49,0
tx_009345,2025-04-08 08:15:00,ring_u_15_12,ring_d_15,ring_ip_15,ring_m_7,22.64,1
tx_009346,2025-04-08 08:30:00,ring_u_13_8,ring_d_13,ring_ip_13,ring_m_5,797.01,1
tx_009347,2025-04-08 08:45:00,u_00703,d_0961,ip_1013,m_0065,484.48,0
tx_009348,2025-04-08 09:00:00,u_00090,d_0131,ip_1298,m_0257,94.2,0
tx_009349,2025-04-08 09:15:00,u_01650,d_0723,ip_2095,m_0218,100.08,0
tx_009350,2025-04-08 09:30:00,ring_u_14_1,ring_d_14,ring_ip_14,ring_m_6,4722.89,1
tx_009351,2025-04-08 09:45:00,u_00355,d_0196,ip_0194,m_0050,282.46,0
tx_009352,2025-04-08 10:00:00,u_00095,d_0291,ip_1910,m_0207,258.07,0
tx_009353,2025-04-08 10:15:00,u_00278,d_1063,ip_1268,m_0183,394.29,0
tx_009354,2025-04-08 10:30:00,u_01022,d_0446,ip_1038,m_0133,417.15,0
tx_009355,2025-04-08 10:45:00,u_00330,d_1260,ip_1584,m_0176,326.67,0
tx_009356,2025-04-08 11:00:00,u_01757,d_0828,ip_2158,m_0063,340.74,0
tx_009357,2025-04-08 11:15:00,u_00193,d_0727,ip_0280,m_0186,273.16,0
tx_009358,2025-04-08 11:30:00,u_01972,d_0211,ip_1893,m_0045,318.65,0
tx_009359,2025-04-08 11:45:00,u_02186,d_0730,ip_1400,m_0085,23.52,0
tx_009360,2025-04-08 12:00:00,u_01792,d_0975,ip_1287,m_0148,49.41,0
tx_009361,2025-04-08 12:15:00,u_02360,d_1031,ip_1901,m_0048,41.96,0
tx_009362,2025-04-08 12:30:00,u_02348,d_0486,ip_0669,m_0274,528.57,0
tx_009363,2025-04-08 12:45:00,u_00116,d_0050,ip_1732,m_0265,67.83,0
tx_009364,2025-04-08 13:00:00,u_00854,d_1682,ip_1255,m_0142,79.61,0
tx_009365,2025-04-08 13:15:00,u_01900,d_1724,ip_2057,m_0170,149.4,0
tx_009366,2025-04-08 13:30:00,u_00849,d_1627,ip_1029,m_0087,42.79,0
tx_009367,2025-04-08 13:45:00,u_01842,d_0521,ip_1585,m_0063,217.14,0
tx_009368,2025-04-08 14:00:00,u_01935,d_1084,ip_1094,m_0288,17.63,0
tx_009369,2025-04-08 14:15:00,u_02492,d_0253,ip_0866,m_0123,45.72,0
tx_009370,2025-04-08 14:30:00,u_00824,d_1630,ip_0825,m_0286,181.06,0
tx_009371,2025-04-08 14:45:00,u_00869,d_0009,ip_2024,m_0020,42.88,0
tx_009372,2025-04-08 15:00:00,u_00060,d_0847,ip_1843,m_0032,544.09,0
tx_009373,2025-04-08 15:15:00,u_00713,d_1542,ip_0495,m_0142,155.44,0
tx_009374,2025-04-08 15:30:00,ring_u_8_2,ring_d_8,ring_ip_8,ring_m_0,2656.09,1
tx_009375,2025-04-08 15:45:00,u_01132,d_1553,ip_1284,m_0127,212.28,0
tx_009376,2025-04-08 16:00:00,u_01052,d_0893,ip_0229,m_0251,146.65,0
tx_009377,2025-04-08 16:15:00,ring_u_20_8,ring_d_20,ring_ip_20,ring_m_4,3145.85,1
tx_009378,2025-04-08 16:30:00,u_01934,d_0014,ip_0357,m_0256,375.83,0
tx_009379,2025-04-08 16:45:00,u_01821,d_0274,ip_1919,m_0133,230.73,0
tx_009380,2025-04-08 17:00:00,u_00013,d_0103,ip_0999,m_0085,1193.5,0
tx_009381,2025-04-08 17:15:00,u_01179,d_0806,ip_2016,m_0191,339.81,0
tx_009382,2025-04-08 17:30:00,u_01823,d_0090,ip_1062,m_0233,99.74,0
tx_009383,2025-04-08 17:45:00,u_00611,d_0334,ip_0186,m_0278,198.23,0
tx_009384,2025-04-08 18:00:00,u_01062,d_0754,ip_1686,m_0026,226.36,0
tx_009385,2025-04-08 18:15:00,u_01817,d_1324,ip_1597,m_0210,474.83,0
tx_009386,2025-04-08 18:30:00,u_01986,d_1213,ip_0665,m_0094,556.61,0
tx_009387,2025-04-08 18:45:00,u_02136,d_0104,ip_0449,m_0150,126.22,0
tx_009388,2025-04-08 19:00:00,ring_u_10_1,ring_d_10,ring_ip_10,ring_m_2,1114.93,1
tx_009389,2025-04-08 19:15:00,u_00999,d_0989,ip_1714,m_0231,23.25,0
tx_009390,2025-04-08 19:30:00,u_00956,d_0627,ip_0655,m_0119,47.49,0
tx_009391,2025-04-08 19:45:00,u_01671,d_0689,ip_1541,m_0083,82.12,0
tx_009392,2025-04-08 20:00:00,u_01048,d_1527,ip_0529,m_0146,668.03,0
tx_009393,2025-04-08 20:15:00,u_01000,d_0836,ip_0398,m_0200,678.24,0
tx_009394,2025-04-08 20:30:00,u_00420,d_0442,ip_1460,m_0253,387.67,0
tx_009395,2025-04-08 20:45:00,u_01196,d_0764,ip_1832,m_0001,507.96,0
tx_009396,2025-04-08 21:00:00,u_00593,d_0123,ip_2021,m_0170,73.16,0
tx_009397,2025-04-08 21:15:00,u_01312,d_0275,ip_1015,m_0021,32.61,0
tx_009398,2025-04-08 21:30:00,u_02221,d_0566,ip_0315,m_0185,54.24,0
tx_009399,2025-04-08 21:45:00,u_01939,d_0396,ip_1196,m_0187,19.4,0
tx_009400,2025-04-08 22:00:00,u_01195,d_0628,ip_1497,m_0256,48.72,0
tx_009401,2025-04-08 22:15:00,u_02443,d_0116,ip_2137,m_0057,89.48,0
tx_009402,2025-04-08 22:30:00,u_02450,d_1098,ip_0246,m_0238,175.34,0
tx_009403,2025-04-08 22:45:00,u_01110,d_0207,ip_1444,m_0206,169.94,0
tx_009404,2025-04-08 23:00:00,u_01908,d_0390,ip_1127,m_0199,74.47,0
tx_009405,2025-04-08 23:15:00,u_00855,d_1760,ip_1294,m_0191,262.16,0
tx_009406,2025-04-08 23:30:00,u_02196,d_0010,ip_0203,m_0164,75.91,0
tx_009407,2025-04-08 23:45:00,u_00933,d_0503,ip_0036,m_0019,149.91,0
tx_009408,2025-04-09 00:00:00,u_00645,d_0900,ip_1334,m_0243,48.91,0
tx_009409,2025-04-09 00:15:00,u_00334,d_0552,ip_0438,m_0117,440.83,0
tx_009410,2025-04-09 00:30:00,u_02106,d_0576,ip_1350,m_0031,151.54,0
tx_009411,2025-04-09 00:45:00,u_00742,d_0228,ip_0058,m_0183,292.61,0
tx_009412,2025-04-09 01:00:00,u_02033,d_0762,ip_1762,m_0284,43.98,0
tx_009413,2025-04-09 01:15:00,u_00216,d_1359,ip_0733,m_0214,176.69,0
tx_009414,2025-04-09 01:30:00,u_01252,d_1058,ip_0992,m_0073,263.05,0
tx_009415,2025-04-09 01:45:00,u_01069,d_1663,ip_0757,m_0244,19.22,0
tx_009416,2025-04-09 02:00:00,u_01097,d_1259,ip_0920,m_0253,477.28,0
tx_009417,2025-04-09 02:15:00,u_00418,d_1421,ip_1166,m_0099,42.55,0
tx_009418,2025-04-09 02:30:00,u_00184,d_0777,ip_1420,m_0156,183.26,0
tx_009419,2025-04-09 02:45:00,u_00866,d_1102,ip_1517,m_0251,886.87,0
tx_009420,2025-04-09 03:00:00,u_01175,d_1040,ip_2178,m_0047,385.64,0
tx_009421,2025-04-09 03:15:00,u_01983,d_1463,ip_0394,m_0106,33.45,0
tx_009422,2025-04-09 03:30:00,u_01156,d_0901,ip_1917,m_0136,124.21,0
tx_009423,2025-04-09 03:45:00,u_00614,d_0727,ip_1323,m_0002,509.5,0
tx_009424,2025-04-09 04:00:00,u_00656,d_0126,ip_0681,m_0050,65.58,0
tx_009425,2025-04-09 04:15:00,u_01529,d_1547,ip_2017,m_0183,103.56,0
tx_009426,2025-04-09 04:30:00,u_01089,d_0783,ip_1555,m_0079,100.7,0
tx_009427,2025-04-09 04:45:00,u_02252,d_1437,ip_0407,m_0072,262.44,0
tx_009428,2025-04-09 05:00:00,u_01099,d_1220,ip_0384,m_0088,31.91,0
tx_009429,2025-04-09 05:15:00,u_01417,d_0003,ip_1449,m_0037,277.58,0
tx_009430,2025-04-09 05:30:00,u_00159,d_1172,ip_1605,m_0191,79.61,0
tx_009431,2025-04-09 05:45:00,u_00484,d_0878,ip_0100,m_0077,146.74,0
tx_009432,2025-04-09 06:00:00,u_02125,d_0431,ip_1381,m_0195,118.53,0
tx_009433,2025-04-09 06:15:00,u_00861,d_0476,ip_1168,m_0248,270.36,0
tx_009434,2025-04-09 06:30:00,u_01052,d_1148,ip_2132,m_0143,145.32,0
tx_009435,2025-04-09 06:45:00,u_01475,d_0155,ip_1631,m_0274,626.68,0
tx_009436,2025-04-09 07:00:00,u_00144,d_1091,ip_2000,m_0058,399.19,0
tx_009437,2025-04-09 07:15:00,u_01266,d_1523,ip_0074,m_0288,67.0,0
tx_009438,2025-04-09 07:30:00,ring_u_14_2,ring_d_14,ring_ip_14,ring_m_6,2583.03,1
tx_009439,2025-04-09 07:45:00,ring_u_1_13,ring_d_1,ring_ip_1,ring_m_1,863.17,1
tx_009440,2025-04-09 08:00:00,u_01045,d_0109,ip_1217,m_0293,175.89,0
tx_009441,2025-04-09 08:15:00,u_01116,d_1314,ip_1931,m_0136,346.61,0
tx_009442,2025-04-09 08:30:00,u_00465,d_1526,ip_1913,m_0224,52.4,0
tx_009443,2025-04-09 08:45:00,u_01357,d_1778,ip_0496,m_0240,37.36,0
tx_009444,2025-04-09 09:00:00,u_01865,d_0051,ip_0528,m_0134,152.16,0
tx_009445,2025-04-09 09:15:00,u_00668,d_0867,ip_1590,m_0095,80.94,0
tx_009446,2025-04-09 09:30:00,u_02416,d_0086,ip_1931,m_0147,1180.53,0
tx_009447,2025-04-09 09:45:00,ring_u_21_12,ring_d_21,ring_ip_21,ring_m_5,29.11,1
tx_009448,2025-04-09 10:00:00,u_01932,d_0554,ip_0120,m_0124,154.51,0
tx_009449,2025-04-09 10:15:00,u_00175,d_1090,ip_0360,m_0071,179.82,0
tx_009450,2025-04-09 10:30:00,u_01918,d_1636,ip_1648,m_0274,508.4,0
tx_009451,2025-04-09 10:45:00,u_00841,d_1448,ip_1631,m_0171,54.9,0
tx_009452,2025-04-09 11:00:00,u_01775,d_0114,ip_1972,m_0238,29.6,0
tx_009453,2025-04-09 11:15:00,u_02010,d_0432,ip_1170,m_0197,598.5,0
tx_009454,2025-04-09 11:30:00,u_00625,d_0494,ip_0940,m_0105,160.86,0
tx_009455,2025-04-09 11:45:00,u_00648,d_0451,ip_0246,m_0095,333.53,0
tx_009456,2025-04-09 12:00:00,u_00148,d_0635,ip_1720,m_0294,349.57,0
tx_009457,2025-04-09 12:15:00,u_01512,d_1092,ip_2088,m_0007,415.72,0
tx_009458,2025-04-09 12:30:00,u_01935,d_1331,ip_0099,m_0088,101.71,0
tx_009459,2025-04-09 12:45:00,u_01025,d_1691,ip_1082,m_0220,77.56,0
tx_009460,2025-04-09 13:00:00,u_00402,d_1265,ip_0781,m_0163,20.16,0
tx_009461,2025-04-09 13:15:00,u_00791,d_0537,ip_1639,m_0184,54.88,0
tx_009462,2025-04-09 13:30:00,u_01007,d_0331,ip_1679,m_0006,157.93,0
tx_009463,2025-04-09 13:45:00,u_02290,d_0678,ip_0478,m_0065,73.6,0
tx_009464,2025-04-09 14:00:00,u_00310,d_1439,ip_2094,m_0179,47.42,0
tx_009465,2025-04-09 14:15:00,u_00858,d_1787,ip_0301,m_0094,156.09,0
tx_009466,2025-04-09 14:30:00,u_01595,d_0706,ip_1718,m_0141,568.47,0
tx_009467,2025-04-09 14:45:00,u_00591,d_0317,ip_1630,m_0287,140.33,0
tx_009468,2025-04-09 15:00:00,u_02211,d_0008,ip_0357,m_0191,47.81,0
tx_009469,2025-04-09 15:15:00,u_02273,d_0138,ip_1482,m_0189,529.76,0
tx_009470,2025-04-09 15:30:00,u_00950,d_1146,ip_0594,m_0058,68.43,0
tx_009471,2025-04-09 15:45:00,u_01864,d_1061,ip_0603,m_0178,651.56,0
tx_009472,2025-04-09 16:00:00,u_01889,d_1157,ip_0190,m_0288,114.08,0
tx_009473,2025-04-09 16:15:00,u_01704,d_0043,ip_1641,m_0191,164.54,0
tx_009474,2025-04-09 16:30:00,u_00466,d_0786,ip_1776,m_0235,706.9,0
tx_009475,2025-04-09 16:45:00,u_00123,d_0324,ip_1110,m_0286,38.42,0
tx_009476,2025-04-09 17:00:00,u_00868,d_0605,ip_1707,m_0270,51.93,0
tx_009477,2025-04-09 17:15:00,u_00328,d_1119,ip_0766,m_0101,107.07,0
tx_009478,2025-04-09 17:30:00,u_00730,d_0496,ip_1243,m_0088,129.03,0
tx_009479,2025-04-09 17:45:00,u_01595,d_1187,ip_1731,m_0084,2084.05,0
tx_009480,2025-04-09 18:00:00,u_01472,d_0520,ip_0947,m_0231,61.06,0
tx_009481,2025-04-09 18:15:00,u_00523,d_0918,ip_1356,m_0113,40.28,0
tx_009482,2025-04-09 18:30:00,u_00044,d_0826,ip_0319,m_0246,58.22,0
tx_009483,2025-04-09 18:45:00,u_00564,d_0690,ip_1115,m_0240,187.19,0
tx_009484,2025-04-09 19:00:00,u_01137,d_0226,ip_1871,m_0199,242.75,0
tx_009485,2025-04-09 19:15:00,u_01947,d_1037,ip_1700,m_0036,73.18,0
tx_009486,2025-04-09 19:30:00,u_00912,d_1782,ip_0660,m_0213,151.57,0
tx_009487,2025-04-09 19:45:00,u_00714,d_1158,ip_1198,m_0062,1038.16,0
tx_009488,2025-04-09 20:00:00,u_01378,d_1342,ip_1363,m_0165,153.73,0
tx_009489,2025-04-09 20:15:00,u_00178,d_1446,ip_2064,m_0068,204.59,0
tx_009490,2025-04-09 20:30:00,u_00563,d_0068,ip_1823,m_0018,981.41,0
tx_009491,2025-04-09 20:45:00,u_00091,d_1426,ip_1799,m_0190,73.85,0
tx_009492,2025-04-09 21:00:00,u_01314,d_0436,ip_1656,m_0135,69.17,0
tx_009493,2025-04-09 21:15:00,u_01107,d_1196,ip_0788,m_0192,92.79,0
tx_009494,2025-04-09 21:30:00,u_01456,d_1770,ip_0829,m_0147,87.54,0
tx_009495,2025-04-09 21:45:00,u_01542,d_1609,ip_1022,m_0111,24.02,0
tx_009496,2025-04-09 22:00:00,u_00987,d_0745,ip_0937,m_0004,170.37,0
tx_009497,2025-04-09 22:15:00,u_02172,d_1508,ip_2106,m_0082,184.37,0
tx_009498,2025-04-09 22:30:00,u_02295,d_1113,ip_1925,m_0264,123.24,0
tx_009499,2025-04-09 22:45:00,u_00277,d_0239,ip_1969,m_0226,190.08,0
tx_009500,2025-04-09 23:00:00,u_02300,d_0431,ip_1336,m_0139,192.12,0
tx_009501,2025-04-09 23:15:00,u_00491,d_1722,ip_0420,m_0009,39.8,0
tx_009502,2025-04-09 23:30:00,u_00621,d_1647,ip_0316,m_0295,198.07,0
tx_009503,2025-04-09 23:45:00,u_01324,d_1605,ip_0603,m_0221,259.44,0
tx_009504,2025-04-10 00:00:00,u_00073,d_0691,ip_1432,m_0006,30.05,0
tx_009505,2025-04-10 00:15:00,u_00910,d_0577,ip_0801,m_0063,641.06,0
tx_009506,2025-04-10 00:30:00,u_00486,d_1450,ip_1441,m_0051,43.13,0
tx_009507,2025-04-10 00:45:00,u_01206,d_0036,ip_1935,m_0270,47.55,0
tx_009508,2025-04-10 01:00:00,u_02036,d_1615,ip_0735,m_0286,181.63,0
tx_009509,2025-04-10 01:15:00,u_02310,d_1087,ip_2040,m_0124,253.33,0
tx_009510,2025-04-10 01:30:00,u_00530,d_1138,ip_1126,m_0053,323.01,0
tx_009511,2025-04-10 01:45:00,u_01362,d_0789,ip_1765,m_0192,260.08,0
tx_009512,2025-04-10 02:00:00,u_01186,d_1762,ip_0131,m_0081,88.26,0
tx_009513,2025-04-10 02:15:00,u_01037,d_1349,ip_0606,m_0036,165.43,0
tx_009514,2025-04-10 02:30:00,u_01581,d_0096,ip_2047,m_0077,108.13,0
tx_009515,2025-04-10 02:45:00,u_02473,d_0944,ip_1951,m_0076,176.67,0
tx_009516,2025-04-10 03:00:00,ring_u_17_7,ring_d_17,ring_ip_17,ring_m_1,4777.34,1
tx_009517,2025-04-10 03:15:00,u_00163,d_0137,ip_0072,m_0210,89.58,0
tx_009518,2025-04-10 03:30:00,u_02289,d_1326,ip_0131,m_0105,104.88,0
tx_009519,2025-04-10 03:45:00,ring_u_5_13,ring_d_5,ring_ip_5,ring_m_5,2512.07,1
tx_009520,2025-04-10 04:00:00,u_00805,d_0911,ip_1975,m_0165,340.4,0
tx_009521,2025-04-10 04:15:00,u_01254,d_1588,ip_0830,m_0231,199.85,0
tx_009522,2025-04-10 04:30:00,ring_u_23_4,ring_d_23,ring_ip_23,ring_m_7,4528.16,1
tx_009523,2025-04-10 04:45:00,u_01259,d_0067,ip_1177,m_0169,328.05,0
tx_009524,2025-04-10 05:00:00,u_01202,d_0037,ip_0296,m_0251,140.75,0
tx_009525,2025-04-10 05:15:00,u_02304,d_1326,ip_1233,m_0170,58.16,0
tx_009526,2025-04-10 05:30:00,u_02072,d_1675,ip_0801,m_0007,53.23,0
tx_009527,2025-04-10 05:45:00,u_01268,d_0525,ip_0495,m_0257,74.57,0
tx_009528,2025-04-10 06:00:00,u_00403,d_1683,ip_1485,m_0230,58.47,0
tx_009529,2025-04-10 06:15:00,ring_u_1_10,ring_d_1,ring_ip_1,ring_m_1,1155.09,1
tx_009530,2025-04-10 06:30:00,u_01691,d_0105,ip_1992,m_0115,812.92,0
tx_009531,2025-04-10 06:45:00,u_00681,d_0955,ip_1767,m_0268,215.1,0
tx_009532,2025-04-10 07:00:00,u_01343,d_1752,ip_1720,m_0127,1136.84,0
tx_009533,2025-04-10 07:15:00,ring_u_17_16,ring_d_17,ring_ip_17,ring_m_1,4770.35,1
tx_009534,2025-04-10 07:30:00,u_00212,d_1729,ip_2113,m_0219,264.88,0
tx_009535,2025-04-10 07:45:00,u_01424,d_1173,ip_1085,m_0098,61.52,0
tx_009536,2025-04-10 08:00:00,u_01843,d_0712,ip_1612,m_0121,125.46,0
tx_009537,2025-04-10 08:15:00,u_00535,d_1248,ip_0421,m_0233,136.77,0
tx_009538,2025-04-10 08:30:00,u_01371,d_0721,ip_1689,m_0066,275.91,0
tx_009539,2025-04-10 08:45:00,u_01773,d_0153,ip_0703,m_0003,141.25,0
tx_009540,2025-04-10 09:00:00,ring_u_23_11,ring_d_23,ring_ip_23,ring_m_7,2029.93,1
tx_009541,2025-04-10 09:15:00,u_01610,d_0673,ip_0610,m_0051,203.47,0
tx_009542,2025-04-10 09:30:00,u_00649,d_1018,ip_2051,m_0108,109.63,0
tx_009543,2025-04-10 09:45:00,u_00993,d_1339,ip_1558,m_0021,98.92,0
tx_009544,2025-04-10 10:00:00,u_01620,d_0149,ip_0995,m_0176,76.02,0
tx_009545,2025-04-10 10:15:00,u_00011,d_1298,ip_1003,m_0153,438.04,0
tx_009546,2025-04-10 10:30:00,u_00041,d_0657,ip_0000,m_0081,109.68,0
tx_009547,2025-04-10 10:45:00,u_01116,d_0980,ip_0658,m_0188,206.21,0
tx_009548,2025-04-10 11:00:00,ring_u_7_11,ring_d_7,ring_ip_7,ring_m_7,533.95,1
tx_009549,2025-04-10 11:15:00,u_00015,d_1399,ip_1828,m_0003,429.5,0
tx_009550,2025-04-10 11:30:00,ring_u_3_5,ring_d_3,ring_ip_3,ring_m_3,132.18,1
tx_009551,2025-04-10 11:45:00,u_00187,d_0193,ip_0188,m_0048,200.93,0
tx_009552,2025-04-10 12:00:00,u_01222,d_0739,ip_0551,m_0256,42.31,0
tx_009553,2025-04-10 12:15:00,u_01076,d_0212,ip_1685,m_0090,219.36,0
tx_009554,2025-04-10 12:30:00,u_01170,d_0436,ip_0794,m_0128,128.18,0
tx_009555,2025-04-10 12:45:00,u_00204,d_1183,ip_0546,m_0088,33.84,0
tx_009556,2025-04-10 13:00:00,u_01883,d_1473,ip_0619,m_0130,208.02,0
tx_009557,2025-04-10 13:15:00,u_00689,d_1248,ip_2019,m_0029,185.71,0
tx_009558,2025-04-10 13:30:00,u_01927,d_0571,ip_1887,m_0280,117.78,0
tx_009559,2025-04-10 13:45:00,u_01638,d_1466,ip_0012,m_0051,133.68,0
tx_009560,2025-04-10 14:00:00,u_01378,d_0730,ip_1849,m_0118,174.43,0
tx_009561,2025-04-10 14:15:00,u_00771,d_0325,ip_1224,m_0254,482.13,0
tx_009562,2025-04-10 14:30:00,u_01630,d_1361,ip_1857,m_0127,108.38,0
tx_009563,2025-04-10 14:45:00,u_02494,d_0930,ip_1368,m_0210,408.72,0
tx_009564,2025-04-10 15:00:00,u_02307,d_0667,ip_1514,m_0020,142.96,0
tx_009565,2025-04-10 15:15:00,u_02290,d_1189,ip_1270,m_0088,542.25,0
tx_009566,2025-04-10 15:30:00,u_00549,d_1304,ip_1616,m_0227,117.31,0
tx_009567,2025-04-10 15:45:00,u_01463,d_0402,ip_1793,m_0079,76.22,0
tx_009568,2025-04-10 16:00:00,u_00994,d_0211,ip_1118,m_0124,49.52,0
tx_009569,2025-04-10 16:15:00,u_02417,d_0930,ip_0246,m_0024,143.48,0
tx_009570,2025-04-10 16:30:00,u_02375,d_0092,ip_0204,m_0151,67.14,0
tx_009571,2025-04-10 16:45:00,u_02170,d_1149,ip_0914,m_0104,604.55,0
tx_009572,2025-04-10 17:00:00,u_00406,d_0791,ip_1041,m_0258,62.1,0
tx_009573,2025-04-10 17:15:00,u_00797,d_0386,ip_1900,m_0119,74.44,0
tx_009574,2025-04-10 17:30:00,u_01778,d_1077,ip_0072,m_0248,265.36,0
tx_009575,2025-04-10 17:45:00,u_01873,d_0676,ip_1955,m_0271,485.8,0
tx_009576,2025-04-10 18:00:00,ring_u_11_0,ring_d_11,ring_ip_11,ring_m_3,1810.74,1
tx_009577,2025-04-10 18:15:00,u_00342,d_0389,ip_1096,m_0222,427.81,0
tx_009578,2025-04-10 18:30:00,u_00342,d_1216,ip_0929,m_0175,136.97,0
tx_009579,2025-04-10 18:45:00,u_01711,d_1625,ip_1227,m_0143,138.92,0
tx_009580,2025-04-10 19:00:00,u_01135,d_1113,ip_0093,m_0024,1109.6,0
tx_009581,2025-04-10 19:15:00,u_01227,d_0426,ip_1680,m_0040,804.54,0
tx_009582,2025-04-10 19:30:00,u_02038,d_1500,ip_0295,m_0114,303.14,0
tx_009583,2025-04-10 19:45:00,u_00042,d_0217,ip_1715,m_0196,448.81,0
tx_009584,2025-04-10 20:00:00,u_01886,d_0521,ip_1247,m_0001,350.21,0
tx_009585,2025-04-10 20:15:00,u_00685,d_0063,ip_1953,m_0280,44.43,0
tx_009586,2025-04-10 20:30:00,u_02328,d_1527,ip_2153,m_0297,142.64,0
tx_009587,2025-04-10 20:45:00,u_02388,d_0080,ip_1856,m_0023,663.0,0
tx_009588,2025-04-10 21:00:00,u_01255,d_0983,ip_0994,m_0028,305.01,0
tx_009589,2025-04-10 21:15:00,u_00789,d_0344,ip_0911,m_0254,139.27,0
tx_009590,2025-04-10 21:30:00,u_00582,d_0381,ip_1458,m_0059,670.99,0
tx_009591,2025-04-10 21:45:00,u_00453,d_1094,ip_1429,m_0054,214.71,0
tx_009592,2025-04-10 22:00:00,u_02498,d_1446,ip_1738,m_0056,315.95,0
tx_009593,2025-04-10 22:15:00,u_00468,d_0031,ip_1063,m_0210,215.84,0
tx_009594,2025-04-10 22:30:00,u_01116,d_0285,ip_1017,m_0039,254.97,0
tx_009595,2025-04-10 22:45:00,u_01198,d_0516,ip_0259,m_0055,273.87,0
tx_009596,2025-04-10 23:00:00,u_01697,d_1698,ip_0371,m_0119,544.39,0
tx_009597,2025-04-10 23:15:00,u_02106,d_0104,ip_1807,m_0180,620.15,0
tx_009598,2025-04-10 23:30:00,u_01394,d_0321,ip_2176,m_0297,94.53,0
tx_009599,2025-04-10 23:45:00,u_01895,d_0726,ip_1323,m_0071,211.77,0
tx_009600,2025-04-11 00:00:00,u_01416,d_0586,ip_0757,m_0076,529.01,0
tx_009601,2025-04-11 00:15:00,u_01092,d_0087,ip_0127,m_0162,130.12,0
tx_009602,2025-04-11 00:30:00,u_00394,d_0972,ip_0095,m_0125,40.09,0
tx_009603,2025-04-11 00:45:00,ring_u_3_7,ring_d_3,ring_ip_3,ring_m_3,29.92,1
tx_009604,2025-04-11 01:00:00,u_01081,d_0318,ip_1411,m_0073,64.1,0
tx_009605,2025-04-11 01:15:00,u_00115,d_1239,ip_0622,m_0185,93.86,0
tx_009606,2025-04-11 01:30:00,u_00790,d_0102,ip_0415,m_0277,70.37,0
tx_009607,2025-04-11 01:45:00,u_01156,d_1316,ip_0152,m_0204,415.34,0
tx_009608,2025-04-11 02:00:00,u_01181,d_0466,ip_1501,m_0220,112.53,0
tx_009609,2025-04-11 02:15:00,u_02036,d_0403,ip_1334,m_0020,523.8,0
tx_009610,2025-04-11 02:30:00,u_02419,d_0353,ip_0733,m_0270,47.93,0
tx_009611,2025-04-11 02:45:00,u_01824,d_1563,ip_1610,m_0211,104.24,0
tx_009612,2025-04-11 03:00:00,u_00198,d_0903,ip_1859,m_0188,164.72,0
tx_009613,2025-04-11 03:15:00,u_01021,d_1242,ip_1138,m_0046,333.84,0
tx_009614,2025-04-11 03:30:00,u_01824,d_0367,ip_0577,m_0166,465.74,0
tx_009615,2025-04-11 03:45:00,u_01486,d_0101,ip_0012,m_0203,86.63,0
tx_009616,2025-04-11 04:00:00,u_01144,d_0068,ip_1749,m_0187,400.78,0
tx_009617,2025-04-11 04:15:00,u_01090,d_0793,ip_1269,m_0037,27.61,0
tx_009618,2025-04-11 04:30:00,u_01014,d_0587,ip_0764,m_0012,354.72,0
tx_009619,2025-04-11 04:45:00,u_01447,d_1381,ip_0014,m_0143,38.82,0
tx_009620,2025-04-11 05:00:00,u_00446,d_1419,ip_1790,m_0215,231.98,0
tx_009621,2025-04-11 05:15:00,u_01293,d_0559,ip_2038,m_0116,459.06,0
tx_009622,2025-04-11 05:30:00,u_00514,d_0780,ip_1058,m_0206,360.41,0
